"ID","Reference","Created","Status","Author","Salesperson","Supervisor","Property Branch","Branch","Property ID","Property","Property Ref","Property Account Manager","Property Certification Date","Client","Severity","Date","Due Date","Review Date","Expiry Date","Submitted Date","Last Actioned","Date Authorised","Authorisation Note","Authorisation Ref","Authorisation Name","Description","Estimated Time (mins)","Subtotal","Tax","Total","Total material cost","Total labour cost","Total Cost","Subtotal material sell","Subtotal labour sell","Subtotal margin","Tags","Service Group","Scope of Works"
22969,"QD-2553","2026-03-17 14:22:18","FINALISED","Jamie Wright","","","","","193","91 Phillip Street, Parramatta, NSW 2150","39A181","","2019-05-10","REI Property Sub Pty Ltd ATF REI Property Sub Trust C/- Knight Frank Australia Pty Ltd","","2026-03-17","2026-04-17","","2026-06-15","","2026-03-17 14:27:16","","","","","AFSS Inspection Report Feb 2026",180,2082.5400,208.2500,2290.7900,956.0000,630.0000,1586.0000,1302.5400,780.0000,23.8430,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

Section 2 – Assessment results and observations
3.  Fire Hydrant System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The low-level tank alarm has been isolated on the fire panel; further investigation is required.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
22904,"QD-2551 - FIP (APFS)","2026-03-17 09:25:16","FINALISED","Jamie Wright","","","","","70","Goodman AU543 - 33-38 Quarry Road (Bld B, Bld C & Bld D), Erskine Park, NSW 2759","39413 AU543","","2021-03-24","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-17","2026-04-17","","2026-06-15","","2026-03-27 14:19:56","","","","","AFSS Inspection report Mar 2026 Building D",0,1265.0000,126.5000,1391.5000,370.0000,630.0000,1000.0000,485.0000,780.0000,20.9486,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

Section 2 – Assessment results and observations
1.  Automatic fire Suppression System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  There is no BGA installed on the fire panel.

2.  Occupant Warning System
At the time of assessment, the following non-compliances were observed that are required to be rectified:


If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
22903,"QD-2550 - FIP","2026-03-17 09:16:40","FINALISED","Jamie Wright","","","","","70","Goodman AU543 - 33-38 Quarry Road (Bld B, Bld C & Bld D), Erskine Park, NSW 2759","39413 AU543","","2021-03-24","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-17","2026-04-17","","2026-06-15","","2026-03-26 09:55:01","","","","","AFSS Inspection report March 2026 Building B & C",120,2052.7900,205.2800,2258.0700,802.4200,840.0000,1642.4200,1012.7900,1040.0000,19.9908,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

Section 2 – Assessment results and observations
1.  Occupant Warning System/Fire Detection
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  There is no BGA installed at the main fire panel or the sub fire panel located in building C BGA need to be installed.


If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
22873,"QD-2549 - FIP","2026-03-17 07:31:33","FINALISED","Jamie Wright","","","","","74","Goodman AU543 - Packcentre Shed 2 - 33-83 Quarry Road, Erskine Park, NSW 2759","39447 AU543 BLD E","","2021-03-24","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-17","2026-04-17","","2026-06-15","","2026-03-27 11:18:17","","","","","AFSS Inspection report March 2026",0,2200.0000,220.0000,2420.0000,970.0000,840.0000,1810.0000,1160.0000,1040.0000,17.7273,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

Section 2 – Assessment results and observations
1.  Occupant Warning System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  There is no BGA installed at the sub FIP in bld E, a BGA is required.
-  There is no zone block plan installed at the sub FIP in Bld E, a block plan is required.

If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
22807,"QD-2540","2026-03-16 09:58:51","FINALISED","Jamie Wright","","","","","355","Union NSW - 4-10 Goulburn Street, Sydney, NSW 2000","39A479","","2026-04-29","C/- Colliers Int’l Pty Ltd","","2026-03-16","2026-04-16","","2026-06-14","","2026-03-16 11:56:34","","","","","AFSS Inspection Report Feb 2026",0,2696.0000,269.6000,2965.6000,348.0000,1785.0000,2133.0000,486.0000,2210.0000,20.8828,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

Section 2 – Assessment results and observations
1.  Paths of Travel
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The final exit door at the retail shop (Pieces) requires an emergency break glass door release installed

6.  Automatic Fire Detection System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
a)  Retail rooms 4 & 5 were found to have no smoke detection or occupant warning installed. Smoke detection is required for both rooms. Approx 10 detectors and 2 speakers are required.
b)  The detection outside the toilets have been removed and will need to be replaced. The two toilets are also missing smoke detection. 3 x detectors are required.
c)  Some manual call points failed to operate (refer to testing records).
d)  There are two offices on the top floor that are missing smoke detection. 2 x detectors required.
e)  The office at the end of the hallway on the top floor has two detectors installed on the beams that are more than 300mm from the ceiling. The detectors need to be installed on the ceiling. Due to the large beams segmenting the ceiling additional detection might be required in this room.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
22640,"QD-2530","2026-03-13 13:59:41","SUBMITTED","Jamie Wright","","","","","170","20-22 Mons Road, Westmead, NSW 2145","39960","","2019-07-09","Barwon Investment Partners Pty Ltd ACN 116 012 009 as trustee of the Barwon Institutional Healthcare Property Fund ABN 20 296 879 068","","2026-03-13","2026-04-13","","2026-06-11","2026-03-13 14:02:48","2026-03-13 14:02:48","","","","","Vesda fault rectification",0,942.8600,94.2900,1037.1500,114.0000,630.0000,744.0000,162.8600,780.0000,21.0911,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine monthly testing, we have identified the following defect(s) that we wanted to bring to your attention:

Please see below.

If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
22343,"QD-2510 - FIP","2026-03-11 09:25:36","FINALISED","Jamie Wright","","","","","226","Bodium - 487 Elizabeth Street, Surry Hills, NSW 2010","39A284","","2024-04-17","Bodium Property Pty Ltd","","2026-03-11","2026-04-11","","2026-06-09","","2026-03-16 13:32:02","","","","","AFSS Defect report Feb 2026",30,4189.9000,418.9900,4608.8900,1059.9500,2205.0000,3264.9500,1459.9000,2730.0000,22.0757,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

Section 2 – Assessment results and observations
4.  Smoke Detectors
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  L1, there are 4 offices with no smoke detection installed. 4 x smoke detectors are required.
-  L2, there is no smoke detector installed outside the toilets in the air lock. 1 x detector required.

If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
22309,"QD-2508 - FIP","2026-03-11 07:37:48","FINALISED","Jamie Wright","","","","","85","Goodman Fielder - 16 Templar Rd, Erskine Park, NSW 2759","39559","","2019-04-24","Goodman Fielder Consumer Foods Pty Ltd","","2026-03-11","2026-04-11","","2026-06-09","","2026-03-31 09:12:31","","","","","FIP AFSS Inspection report Feb 26",0,6764.4100,676.4400,7440.8500,1046.0000,4325.0000,5371.0000,1464.4000,5300.0100,20.5991,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

Section 2 – Assessment results and observations
4.  Automatic Fire Detection System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The word fire has faded away from the strobe, new signage is required.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
21954,"QD-2482 - FIP","2026-03-06 15:25:58","FINALISED","Jamie Wright","","","","","96","Buildings A, B & C - 29 Davis Road, Wetherill Park, NSW 2000","39619","","2019-04-24","Lendlease Real Estate Investments Ltd C/- JLL","","2026-03-06","2026-04-06","","2026-06-04","","2026-03-26 11:35:48","","","","","AFSS FIP defect report Feb 2026",2400,5702.9700,570.3000,6273.2700,4170.0800,210.0000,4380.0800,5442.9700,260.0000,23.1965,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

7.  Occupant Warning System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The batteries in the main FIP are out of date and will need to be replaced. 2 x 18AH batteries are required.

If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
21952,"QD-2480 - FIP","2026-03-06 14:38:05","FINALISED","Jamie Wright","","","","","111","82 Belmore Road North, Riverwood, NSW 2210","39677","","2019-05-03","Lendlease Real Estate Investments Ltd C/- JLL","","2026-03-06","2026-04-06","","2026-06-04","","2026-03-06 14:41:11","","","","","AFSS FIP defect report Feb 2026",0,2602.9600,260.3000,2863.2600,1013.5400,1175.0000,2188.5400,1202.9600,1400.0000,15.9211,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

Section 2 – Assessment results and observations
6.  Occupant Warning System
Replacement of the 40ah batteries

If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
21950,"QD-2478 - FIP","2026-03-06 13:11:31","FINALISED","Jamie Wright","","","","","109","Goodman AU643 - 15 Berry Street, Granville, NSW 2142","39675 AU643","","2019-04-30","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-06","2026-04-06","","2026-06-04","","2026-03-10 13:36:06","","","","","AFSS FIP Defect report Feb 2026",0,1607.0000,160.7000,1767.7000,230.0000,1050.0000,1280.0000,307.0000,1300.0000,20.3485,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

4.  Automatic Fire Detection System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The spacing of the smoke detection in the office to the right of the fire panel is not compliant, an additional smoke detector needs to be installed near the doors that lead to the fire panel.

If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
21946,"QD-2474","2026-03-06 12:33:45","SUBMITTED","Jamie Wright","","","","","112","49 Hotham Parade, Artarmon, NSW 2064","39678","","2019-07-30","Lendlease Real Estate Investments Ltd C/- JLL","","2026-03-06","2026-04-06","","2026-06-04","2026-03-06 12:37:40","2026-04-15 09:50:40","","","","","Critical FIP Defects from Monthly testing",0,1171.0000,117.1000,1288.1000,92.0000,840.0000,932.0000,131.0000,1040.0000,20.4099,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine monthly testing, we have identified the following Critical defect(s) that we wanted to bring to your attention, please see below:


**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
21814,"QD-2466","2026-03-05 12:30:37","SUBMITTED","Jamie Wright","","","","","371","ACU - Building 600-650 - 25a Baker Road, Strathfield, NSW 2055","39A513","","2021-12-16","Australian Catholic Universities (ACU)","","2026-03-05","2026-04-05","","2026-06-03","2026-03-05 12:31:41","2026-03-05 12:31:51","","","","","Investigation of Earth fault",0,2080.0100,208.0000,2288.0100,0.0000,1680.0000,1680.0000,0.0000,2080.0100,19.2312,"","R DETECTION","As per scope of Works

Investigated faults on FIP. L9S11 Loading dock storeroom detector missing. Checked loading dock storeroom and detector is disconnected and taped up hanging from conduit. Appears contractors have removed the storeroom. Also, alarm devices were isolated on FIP, now de-isolated before leaving site. 2x supply earth faults on network, possibly related to works. Further investigation required. 1x MCP missing and isolated in building 613.1.00 by others.

Further estimates maybe required after initial investigation."
21748,"QD-2462 - FIP","2026-03-05 10:03:36","FINALISED","Jamie Wright","","","","","308","Goodman AU019 - Transtech Business Park - 12 Mars Road, Lane Cove West, NSW 2066","39A416 AU019","","2026-04-24","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-05","2026-04-05","","2026-06-03","","2026-03-05 10:09:19","","","","","FIP AFSS Inspection report Feb 2026",0,650.0000,65.0000,715.0000,0.0000,525.0000,525.0000,0.0000,650.0000,19.2308,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

3.  Automatic Fire Detection & Alarm System 
At the time of assessment
The fire panel o/s Unit 5 is showing signs of potential failure, the BC200 has been superseded and is not longer supported by Honeywell

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
21683,"QD-2457 - GAS","2026-03-04 15:42:14","FINALISED","Jamie Wright","","","","","120","8 Priddle Street, Warwick Farm, NSW 2170","39709","","2024-12-14","Rathdrum Properties Pty Ltd","","2026-03-04","2026-04-04","","2026-06-02","","2026-03-04 15:46:19","","","","","AFSS - Passive Fire Sealing",0,6396.0000,639.6000,7035.6000,4920.0000,0.0000,4920.0000,6396.0000,0.0000,23.0769,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below: 

FlameSafe is pleased to submit a proposal for the design, supply & installation of penetration sealing to comply with the specification below:

Scope of Work Scope of work for this proposal is limited to the building room identified in the subject line above only and includes the following:
1. Aim to reduce the leakage within the enclosure to a level that supports a fan test predicted hold time exceeding 10 minutes by implementing items 4 and 5 (below);
2. Provide sealing at service penetrations or other leakage points;
3. Provide fire rated sealing around electrical service penetrations in walls and ceiling;
4. Once items 2 and 3 are complete, fan test enclosure and provide a report with the findings; and
5. Provide record with photographs of fire rated sealing delivered in item 4 (above) for future reference.

If you have any questions or need further clarification, feel free to reach out.
Thank you for your understanding and continued support."
21682,"QD-2456 - FIP","2026-03-04 15:05:46","SUBMITTED","Jamie Wright","","","","","446","Goodman AU106 - M5 Industry Park - Building 2B/2C - 1 Moorebank Avenue, MoorebankNSW 2071","39A116 B AU106","","","Goodman Property Services (Aust) Pty Limited  SC01822","","2026-03-04","2026-04-04","","2026-06-02","2026-03-05 11:35:39","2026-03-05 11:35:41","","","","","Fire Equipment repairs",0,49962.7900,4996.2800,54959.0700,31496.8400,5795.0000,37291.8400,42842.7700,7120.0200,25.3608,"","R DETECTION","As per scope of Works:

Water damaged Fire Equipment, this requires replacement

1.  Ampac Fire Finder - due to EOL require to replace with Fire Finder Plus
2.  3 x VEP Vesda

Ampac is a zone of the main Fire Indicator Panel which we will only require to replace 1 FIP, recommend that we look into replacing all on site in the future due to End Of life and discontinued product.

We have allowed for the supply and installation of the water damaged items.

We have not allowed for any vesda pipe replacement, we plan to blow out the current pipes.

We have not allowed for any damaged cabling this may require further costs after installation.

We have allowed for testing of the system on completion to confirm correct operation and programming of the system."
21387,"QD-2445","2026-03-03 08:14:07","DRAFT","Jamie Wright","","","","","214","LAPP - 12 Grevillea Street,  Eastern Creek, NSW 2766","39A253","","2026-03-22","Tammatali Pty Ltd as Trustee for TMA Unit Trust","","2026-03-03","2026-04-03","","2026-06-01","","2026-03-03 08:14:07","","","","","FIP Monthly Battery defects",0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,"","","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine monthly testing, we have identified the following defect(s) that we wanted to bring to your attention:

Please see below.

If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
21352,"QD-2442","2026-03-02 15:47:51","DRAFT","Jamie Wright","","","","","73","Goodman AU543 - Zirco Data - 15-23 Quarry Road, Erskine Park, NSW 2759","39418 A AU543","","2021-03-24","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-02","2026-04-02","","2026-05-31","","2026-03-02 15:50:45","","","","","Replacement of the faulty Vesda #3",0,8874.4100,887.4400,9761.8500,5666.0900,630.0000,6296.0900,8094.4100,780.0000,29.0534,"","R DETECTION","As per scope of Works:

Attended site, found Vesda #3 contaminated, checked with the supplier, recommended replacement as parts are unavailable, replacement of filter in number 10."
21319,"QD-2439","2026-03-02 13:24:14","SUBMITTED","Jamie Wright","","","","","389","Goodman AU646 - 146 O'Riordan Street, Mascot, NSW 2020","39A534 AU646","","2023-08-19","Goodman Property Services (Aust) Pty Limited SC01822","","2026-03-02","2026-04-02","","2026-05-31","2026-03-02 13:27:09","2026-03-02 13:27:19","","","","","FIP Replacement of faulty detectors",1,3754.9900,375.5000,4130.4900,1409.6000,1470.0000,2879.6000,1934.9800,1820.0100,23.3127,"","R DETECTION","As per scope of Works

Attended site found multiple detectors going in and out of Pre alarm, require to be replaced

Investigated isolated detector .
26 foot scissor required - replace detector isolated in warehouse . Due to going in/out of pre alarm )
X10 hochiki addressable smokes to be replaced

2 x need urgent replacement, due to age we will replace 8 extra while onsite"
21187,"QD-2432","2026-02-27 09:23:39","SUBMITTED","Jamie Wright","","","","","383","26 Nelson Road, Yennora, NSW 2161","39A525","","2026-03-05","The Trust Company (Australia) Limited ATF FIP Hold 1 Trust","","2026-02-27","2026-03-27","","2026-05-28","2026-02-27 09:33:42","2026-02-27 09:36:18","","","","","FIP AFSS Defect repairs",0,2261.9200,226.1900,2488.1100,687.0800,1050.0000,1737.0800,961.9100,1300.0100,23.2033,"","R DETECTION","As per scope of Works

After initial investigation we found that there is a faulty module which will require replacement and batteries in Fire Panels require replacement"
20869,"QD-2412","2026-02-25 09:17:55","SUBMITTED","Jamie Wright","","","","","187","1 Rivett Road, North Ryde, NSW 2113","39A163","","2016-04-10","Quality Green Metro Pty Ltd as Trustee for Quality Green Metro Unity Trust","","2026-02-25","2026-03-25","","2026-05-26","2026-02-25 09:18:10","2026-04-16 16:37:32","","","","","FIP Monthly battery Defects",60,343.0000,34.3000,377.3000,268.0000,0.0000,268.0000,343.0000,0.0000,21.8659,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine monthly testing, we have identified the following defect(s) that we wanted to bring to your attention:

Please see below.

If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
20725,"QD-2391","2026-02-24 07:35:31","SUBMITTED","Jamie Wright","","","","","389","Goodman AU646 - 146 O'Riordan Street, Mascot, NSW 2020","39A534 AU646","","2023-08-19","Goodman Property Services (Aust) Pty Limited SC01822","","2026-02-24","2026-03-24","","2026-05-25","2026-02-24 07:38:33","2026-02-24 07:38:40","","","","","End of Life FIP replacement",0,520.0000,52.0000,572.0000,0.0000,420.0000,420.0000,0.0000,520.0000,19.2308,"","R DETECTION","As per scope of Works:

Currently due to the Fire System being at End of life and the detectors currently cause faults and false alarms, this quote is to investigate for the replacement of the current NFS Fire indicator Panel to upgrade"
20661,"QD-2377 - FIP","2026-02-23 10:39:20","FINALISED","Jamie Wright","","","","","410","112 Wharf Road, Melrose Park, NSW 2114","39A557","","2022-08-01","C/- Colliers Int’l Pty Ltd","","2026-02-23","2026-03-23","","2026-05-24","","2026-02-23 11:22:38","","","","","FIP AFSS Inspection report Jan 2026",0,5714.8300,571.4800,6286.3100,2010.8900,2750.0000,4760.8900,2364.8300,3350.0000,16.6924,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

Section 2 – Assessment results and observations
1.  Automatic Fire Detection
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The word fire is missing from the strobe on the gate house.
-  There is no manual call point (BGA) installed on the main fire panel.
-  The zones on the block plan are not all correct 

8.  Fire Doors and Exit Doors
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The sliding door failed to operate via smoke detection or sprinkler activation, there are no sounders or visual warning devices to notify people that the doors are closing automatically. The door needs to close on the sprinkler and smoke alarm. We would recommend installing sounders with a visual warning device to warn people the door is about to close.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
20494,"QD-2370","2026-02-20 10:39:51","SUBMITTED","Jamie Wright","","","","","493","LOGOS - Building 7 - 145 Hollinsworth Road, Marsden Park, NSW 2765","39A602 D","","2024-06-09","Logos Property Management Pty Limited","","2026-02-20","2026-03-20","","2026-05-21","2026-02-20 11:13:53","2026-02-20 11:14:10","","","","","Fault repairs",0,1670.3000,167.0300,1837.3300,623.2000,630.0000,1253.2000,890.3000,780.0000,24.9716,"","R DETECTION","As per scope of Works:

Checked FIP, found issues with the relay cards failed, after initial investigation require to replace the 2 x 8 relay cards"
20366,"QD-2362 - FIP","2026-02-19 11:18:33","SUBMITTED","Jamie Wright","","","","","306","Bucher Municipal - 19 Astoria Road  Marsden Park - NSW 2765","39A404","","2020-03-13","Ganian Pty Ltd ATF Blacktown Waste & Quarrying Land Unit Trust","","2026-02-19","2026-03-19","","2026-05-20","2026-02-19 11:22:38","2026-02-19 11:22:54","","","","","Annual testing critical Defect",0,130.0000,13.0000,143.0000,0.0000,105.0000,105.0000,0.0000,130.0000,19.2308,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

Critical defect, which is affecting the detectors, may require further quotes for the replacement of the detectors with EWP.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
19967,"QD-2325","2026-02-16 11:22:32","SUBMITTED","Jamie Wright","","","","","106","Veolia Water Treatment Plant -  1 East Parade, Fairfield, NSW 2165","39664","","2024-11-18","Veolia Water Operations Pty Ltd","","2026-02-16","2026-03-16","","2026-05-17","2026-02-16 11:24:06","2026-02-16 11:24:06","","","","","FIP Investigation",0,460.0000,46.0000,506.0000,0.0000,210.0000,210.0000,0.0000,460.0000,54.3478,"","R DETECTION","As per scope of Works - 

Requested to investigate FIP for Mains failure/battery fault.

Further quotes maybe required after initial investigation, due to End of Life FIP"
19901,"QD-2322 - FIP","2026-02-16 07:15:34","FINALISED","Jamie Wright","","","","","328","SP 52948 Macquarie Gardens - 1-15 Fontenoy Road , North Ryde, NSW 2113","39A442","","","Waratah Strata Management","","2026-02-16","2026-03-16","","2026-05-17","","2026-02-24 15:27:35","","","","","Annual Detector failure",0,12618.2300,1261.9100,13880.1400,8112.3600,1512.0000,9624.3600,10546.2300,2072.0000,23.7265,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

**Re-inspection/testing of smoke alarm to unit 51 (BLDG C) if no access provided this unit will be excluded from the AFSS due to no access two years in a row.**

Investigate the detectors for type and connection, may require further estimates if wrong type of detectors are installed.

18 Units require to test as unable to gain access.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
19801,"QD-2312","2026-02-13 11:29:50","DRAFT","Jamie Wright","","","","","543","63 Jedda Road, Prestons, NSW 2170","39A636","","2025-08-12","Vanilla Australian Sub II TC Pty Ltd ATF Jedda II Trust","","2026-02-13","2026-03-13","","2026-05-14","","2026-02-23 09:12:23","","","","","AFSS Inspection report",1080,66371.1400,6637.1100,73008.2500,17293.5000,34250.0000,51543.5000,24021.0600,42350.0800,22.3405,"","R DETECTION","As per scope of Works

This quote is to supply and install the required cabling for the requested Fire Trips to the 8 gates.

We have not allowed for the connection of the trip to the gate, site required to engage gate company to connect and be onsite for the testing.

As the diagrams supplied do not have lengths, we assume the length of cabling that will be required, may require further estimates if more cable will be required.

We have allowed for the cable as conduit is in the ground, if the conduit is unable to be used further quotes will be required to run new under ground conduit.

AS installed documentation supplied, if documentation isn't correct require to submit 

We have not included any extra loop cards for the FIP, if required further quotes will be provided for rectification

We may require cabling contractors for the installation."
19042,"QD-2254","2026-02-06 07:48:41","SUBMITTED","Jamie Wright","","","","","162","Blackwoods - 1-3 Bellevue Circuit, Greystanes, NSW 2145","39914","","2020-01-31","Blackwoods","","2026-02-06","2026-03-06","","2026-05-07","2026-02-06 07:55:11","2026-02-06 07:59:25","","","","","Horn speakers installation",0,3882.6900,388.2700,4270.9600,1128.6800,1890.0000,3018.6800,1542.6800,2340.0100,22.2529,"","R DETECTION","After initial inspection, require to install 2 x extra horn speakers in warehouse for the compliance"
18910,"QD-2250","2026-02-05 09:33:41","SUBMITTED","Jamie Wright","","","","","231","3M - L3 Computer Room - 1A Rivett Road, North Ryde, NSW 2113","39A293","","2019-05-28","Jones Lang LaSalle (NSW) Pty Ltd","","2026-02-05","2026-03-05","","2026-05-06","2026-02-05 09:37:04","2026-02-05 09:39:01","","","","","Monthly defect inspection",0,950.3500,95.0400,1045.3900,210.2400,525.0000,735.2400,300.3500,650.0000,22.6348,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine monthly testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:


**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
18879,"QD-2249 - FIP","2026-02-05 07:26:32","FINALISED","Jamie Wright","","","","","55","87 Marsden Street, Parramatta, NSW 2150","39274","","2025-03-01","MHPHA Marsden Street Pty Ltd","","2026-02-05","2026-03-05","","2026-05-06","","2026-02-05 08:16:32","","","","","AFSS Inspection report January",0,11760.0100,1176.0000,12936.0100,4864.7500,4535.0000,9399.7500,6200.0000,5560.0100,20.0702,"","R DETECTION","Dear Customer,

We hope you're doing well. Following our routine annual testing, we have identified the following defect(s) that we wanted to bring to your attention, please see below:

Section 2 – Assessment results and observations
1.  Occupant Warning System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The occupant warning system can’t be heard from the ground floor outside the lifts. An occupant warning speaker is required in this area to prevent people entering the building during a fire.
-  The DB reading for the occupant warning level on the balcony of level 3 was too low, refer to testing records.

**We have not allowed for any upgrade to the amp due to the size of the circuit, if this is required further estimates will be provided for the rectification.**

2.  Automatic Fire Detection System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  There is no zone block plan installed at the main fire panel. The matrix is required for the mechanical services and a block plan created. The site has AS1668 detection installed and Level 3: BCA 2022, AS 1640.1 - 2018, Fire
Engineering Report No. 390662-L387MarsdenSt-LoteFER-RevC, (Level 3) prepared by Lote Consulting Pty Ltd dated 08 Aug 2024
-  The AS1668 fire detection installed in the top of the fire stairs, plant rooms, and electrical cupboards on every level did not activate. The entire smoke detection system needs to be reviewed and made operational; these are critical defects that need to be addressed ASAP. Level 3 and level 4 have had new AS1670 detection installed, it appears that they have disconnected the remaining detection for the entire building during the fit-out work.
-  L2, disabled toilet, the detector was found to have a yellow cap over the detector preventing the detector from activating. The cap needs to be removed.
-  The indication light for the mechanical controls is not working and needs to be rectified (refer to testing records). The mech indicator is showing normal when the system is in fire mode. When re set an open circuit fault appears.

**We have not allowed for the installation of extra loop cards, etc in the FIP, if they are required due to the size of the circuit may require further estimates to be submitted**

10.  Paths of Travel
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The two balcony doors on level 6, L2, L3 and L4, lock from the side of egress with an exit sign above the door. Access must always be available from the side of egress for all required exit doors. The doors must be connected to a fire trip to open on a fire alarm or have a single action downward handle lever lock set installed. The FER for level 2 and 3 mentions that the balcony door shall comply with BCA D3D24 and NSW D3D24. Investigation require, this may require other contractors/security.

**Kindly note further quote may be required after initial investigation.** If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support."
